name
"['tedxjakarta', 'atamerica']"
"['xl123', 'tedxjakarta']"
"['atamerica', 'tedxjakarta']"
['atamerica']
"['holycow_radal', 'tedxjakarta']"
atamerica
edwardsuhadi
"['tedxjakarta', 'salihara']"
